
====================
Pre-training using samples
====================
GV pre-training enabled
Refining outside cells: 13 failing, refined 13 cells, 5245 total
Rebuilt V cache with 17538 cells
Epoch  3900 | Total:    0.1810 | Goal:   0.0000 | Unsafe:   0.0534 | Init:   0.1277 | Outside:   0.0000 | Gen:   0.0000 | Time: 1149.4s
Epoch  3910 | Total:    0.2502 | Goal:   0.0000 | Unsafe:   0.1154 | Init:   0.1009 | Outside:   0.0340 | Gen:   0.0000 | Time: 1152.4s
Epoch  3920 | Total:    0.2771 | Goal:   0.0000 | Unsafe:   0.0170 | Init:   0.2601 | Outside:   0.0000 | Gen:   0.0000 | Time: 1155.8s
Epoch  3930 | Total:    0.1511 | Goal:   0.0000 | Unsafe:   0.0161 | Init:   0.1024 | Outside:   0.0326 | Gen:   0.0000 | Time: 1158.8s
Epoch  3940 | Total:    0.1492 | Goal:   0.0000 | Unsafe:   0.0106 | Init:   0.1010 | Outside:   0.0376 | Gen:   0.0000 | Time: 1162.4s
Epoch  3950 | Total:    0.2347 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.2347 | Outside:   0.0000 | Gen:   0.0000 | Time: 1165.9s
Epoch  3960 | Total:    0.2568 | Goal:   0.0000 | Unsafe:   0.0188 | Init:   0.0711 | Outside:   0.1670 | Gen:   0.0000 | Time: 1168.8s
Epoch  3970 | Total:    0.2149 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.2149 | Outside:   0.0000 | Gen:   0.0000 | Time: 1171.9s
Epoch  3980 | Total:    0.1346 | Goal:   0.0000 | Unsafe:   0.0188 | Init:   0.1158 | Outside:   0.0000 | Gen:   0.0000 | Time: 1174.9s
Epoch  3990 | Total:    0.2277 | Goal:   0.0000 | Unsafe:   0.1269 | Init:   0.1008 | Outside:   0.0000 | Gen:   0.0000 | Time: 1177.9s
Epoch  4000 | Total:    0.1736 | Goal:   0.0000 | Unsafe:   0.0759 | Init:   0.0929 | Outside:   0.0047 | Gen:   0.0000 | Time: 1181.1s
=== Detailed Evaluation ===
Goal:      PASS, V bounds: [  0.281,   0.458] | 2197/2197 pass (100.0%)
Unsafe:    FAIL, V bounds: [  4.945,  73.045] | 5997/6000 pass (100.0%)
Init:      FAIL, V bounds: [  0.181,   1.036] | 4090/4096 pass (99.9%)
Outside:   FAIL, V bounds: [ -0.001,  73.311] | 5234/5245 pass (99.8%)
Generator: PASS, GV bounds: [-2514.341,  -0.031] | 3604/3604 pass (100.0%)
Saved visualization plots for epoch 4000 to 'training_progress'
Merging outside cells: merged 0 pairs, 5245 total
Merging generator cells: merged 0 pairs, 3604 total
Rebuilt V cache with 17538 cells
Rebuilt Phi cache with 3604 cells
Epoch  4010 | Total:    0.1187 | Goal:   0.0000 | Unsafe:   0.0022 | Init:   0.1165 | Outside:   0.0000 | Gen:   0.0000 | Time: 1195.4s
Epoch  4020 | Total:    0.1383 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.1383 | Outside:   0.0000 | Gen:   0.0000 | Time: 1199.2s
Epoch  4030 | Total:    0.1749 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.1749 | Outside:   0.0000 | Gen:   0.0000 | Time: 1202.2s
Epoch  4040 | Total:    0.2155 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.2155 | Outside:   0.0000 | Gen:   0.0000 | Time: 1205.4s
Epoch  4050 | Total:    0.1106 | Goal:   0.0000 | Unsafe:   0.0060 | Init:   0.1046 | Outside:   0.0000 | Gen:   0.0000 | Time: 1208.5s
Epoch  4060 | Total:    0.1126 | Goal:   0.0000 | Unsafe:   0.0116 | Init:   0.1009 | Outside:   0.0001 | Gen:   0.0000 | Time: 1211.5s
Epoch  4070 | Total:    0.1570 | Goal:   0.0000 | Unsafe:   0.0008 | Init:   0.1563 | Outside:   0.0000 | Gen:   0.0000 | Time: 1214.4s
Epoch  4080 | Total:    0.1088 | Goal:   0.0000 | Unsafe:   0.0057 | Init:   0.1032 | Outside:   0.0000 | Gen:   0.0000 | Time: 1217.4s
Epoch  4090 | Total:    0.1455 | Goal:   0.0000 | Unsafe:   0.0572 | Init:   0.0883 | Outside:   0.0000 | Gen:   0.0000 | Time: 1220.5s
Epoch  4100 | Total:    0.2316 | Goal:   0.0000 | Unsafe:   0.1473 | Init:   0.0843 | Outside:   0.0000 | Gen:   0.0000 | Time: 1223.7s
Epoch  4110 | Total:    0.1753 | Goal:   0.0000 | Unsafe:   0.0632 | Init:   0.1120 | Outside:   0.0000 | Gen:   0.0000 | Time: 1226.9s
Epoch  4120 | Total:    0.2936 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.2936 | Outside:   0.0000 | Gen:   0.0000 | Time: 1229.9s
Epoch  4130 | Total:    0.2855 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.2855 | Outside:   0.0000 | Gen:   0.0000 | Time: 1233.1s
Epoch  4140 | Total:    0.1762 | Goal:   0.0000 | Unsafe:   0.0764 | Init:   0.0995 | Outside:   0.0000 | Gen:   0.0002 | Time: 1236.1s
Epoch  4150 | Total:    0.2425 | Goal:   0.0000 | Unsafe:   0.1625 | Init:   0.0737 | Outside:   0.0062 | Gen:   0.0000 | Time: 1239.5s
Epoch  4160 | Total:    0.1679 | Goal:   0.0000 | Unsafe:   0.0854 | Init:   0.0695 | Outside:   0.0130 | Gen:   0.0000 | Time: 1242.5s
Epoch  4170 | Total:    0.1163 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.1163 | Outside:   0.0000 | Gen:   0.0000 | Time: 1245.6s
Epoch  4180 | Total:    0.0965 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0927 | Outside:   0.0037 | Gen:   0.0000 | Time: 1248.6s
Epoch  4190 | Total:    0.1007 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.1007 | Outside:   0.0000 | Gen:   0.0000 | Time: 1251.7s
Refining outside cells: 33 failing, refined 33 cells, 5476 total
Rebuilt V cache with 17769 cells
Epoch  4200 | Total:    0.0960 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0960 | Outside:   0.0000 | Gen:   0.0000 | Time: 1255.1s
Epoch  4210 | Total:    0.0751 | Goal:   0.0000 | Unsafe:   0.0015 | Init:   0.0736 | Outside:   0.0000 | Gen:   0.0000 | Time: 1258.1s
Epoch  4220 | Total:    0.0670 | Goal:   0.0000 | Unsafe:   0.0030 | Init:   0.0640 | Outside:   0.0000 | Gen:   0.0000 | Time: 1261.1s
Epoch  4230 | Total:    0.0592 | Goal:   0.0000 | Unsafe:   0.0012 | Init:   0.0579 | Outside:   0.0002 | Gen:   0.0000 | Time: 1264.3s
Epoch  4240 | Total:    0.0576 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0576 | Outside:   0.0000 | Gen:   0.0000 | Time: 1267.3s
Refining outside cells: 11 failing, refined 11 cells, 5553 total
Rebuilt V cache with 17846 cells
Epoch  4250 | Total:    0.0587 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0587 | Outside:   0.0000 | Gen:   0.0000 | Time: 1270.7s
Epoch  4260 | Total:    0.0534 | Goal:   0.0000 | Unsafe:   0.0031 | Init:   0.0447 | Outside:   0.0056 | Gen:   0.0000 | Time: 1273.7s
Epoch  4270 | Total:    0.0509 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0509 | Outside:   0.0000 | Gen:   0.0000 | Time: 1276.8s
Epoch  4280 | Total:    0.0467 | Goal:   0.0000 | Unsafe:   0.0001 | Init:   0.0465 | Outside:   0.0001 | Gen:   0.0000 | Time: 1279.9s
Epoch  4290 | Total:    0.1968 | Goal:   0.0000 | Unsafe:   0.1329 | Init:   0.0639 | Outside:   0.0000 | Gen:   0.0000 | Time: 1283.0s
Epoch  4300 | Total:    0.2000 | Goal:   0.0000 | Unsafe:   0.1345 | Init:   0.0656 | Outside:   0.0000 | Gen:   0.0000 | Time: 1286.0s
Epoch  4310 | Total:    0.0989 | Goal:   0.0000 | Unsafe:   0.0362 | Init:   0.0612 | Outside:   0.0015 | Gen:   0.0000 | Time: 1289.0s
Epoch  4320 | Total:    0.0739 | Goal:   0.0000 | Unsafe:   0.0002 | Init:   0.0673 | Outside:   0.0063 | Gen:   0.0000 | Time: 1292.0s
Epoch  4330 | Total:    0.1515 | Goal:   0.0000 | Unsafe:   0.0762 | Init:   0.0532 | Outside:   0.0013 | Gen:   0.0208 | Time: 1295.0s
Epoch  4340 | Total:    0.1832 | Goal:   0.0000 | Unsafe:   0.1226 | Init:   0.0603 | Outside:   0.0004 | Gen:   0.0000 | Time: 1298.0s
Refining outside cells: 2 failing, refined 2 cells, 5567 total
Rebuilt V cache with 17860 cells
Epoch  4350 | Total:    0.0935 | Goal:   0.0000 | Unsafe:   0.0313 | Init:   0.0615 | Outside:   0.0008 | Gen:   0.0000 | Time: 1301.4s
Epoch  4360 | Total:    0.0734 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0648 | Outside:   0.0086 | Gen:   0.0000 | Time: 1304.3s
Epoch  4370 | Total:    0.0671 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0648 | Outside:   0.0023 | Gen:   0.0000 | Time: 1307.3s
Epoch  4380 | Total:    0.0661 | Goal:   0.0000 | Unsafe:   0.0013 | Init:   0.0503 | Outside:   0.0146 | Gen:   0.0000 | Time: 1310.5s
Epoch  4390 | Total:    0.0557 | Goal:   0.0000 | Unsafe:   0.0029 | Init:   0.0483 | Outside:   0.0046 | Gen:   0.0000 | Time: 1313.5s
Refining outside cells: 1 failing, refined 1 cells, 5574 total
Rebuilt V cache with 17867 cells
Epoch  4400 | Total:    0.0504 | Goal:   0.0000 | Unsafe:   0.0006 | Init:   0.0498 | Outside:   0.0000 | Gen:   0.0000 | Time: 1317.0s
Epoch  4410 | Total:    0.0474 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0473 | Outside:   0.0002 | Gen:   0.0000 | Time: 1319.9s
Epoch  4420 | Total:    0.0454 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0439 | Outside:   0.0015 | Gen:   0.0000 | Time: 1323.1s
Epoch  4430 | Total:    0.0513 | Goal:   0.0000 | Unsafe:   0.0018 | Init:   0.0410 | Outside:   0.0085 | Gen:   0.0000 | Time: 1326.3s
Epoch  4440 | Total:    0.0463 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0463 | Outside:   0.0000 | Gen:   0.0000 | Time: 1329.3s
Epoch  4450 | Total:    0.0615 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0615 | Outside:   0.0000 | Gen:   0.0000 | Time: 1332.3s
Epoch  4460 | Total:    0.0444 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0444 | Outside:   0.0000 | Gen:   0.0000 | Time: 1335.4s
Epoch  4470 | Total:    0.0466 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0466 | Outside:   0.0000 | Gen:   0.0000 | Time: 1338.4s
Epoch  4480 | Total:    0.0555 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0555 | Outside:   0.0000 | Gen:   0.0000 | Time: 1341.6s
Epoch  4490 | Total:    0.0686 | Goal:   0.0000 | Unsafe:   0.0050 | Init:   0.0335 | Outside:   0.0301 | Gen:   0.0000 | Time: 1344.7s
Epoch  4500 | Total:    0.0556 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0556 | Outside:   0.0000 | Gen:   0.0000 | Time: 1347.8s
Merging outside cells: merged 0 pairs, 5574 total
Merging generator cells: merged 0 pairs, 3604 total
Rebuilt V cache with 17867 cells
Rebuilt Phi cache with 3604 cells
Epoch  4510 | Total:    0.0439 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0439 | Outside:   0.0000 | Gen:   0.0000 | Time: 1352.5s
Epoch  4520 | Total:    0.0649 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0649 | Outside:   0.0000 | Gen:   0.0000 | Time: 1355.6s
Epoch  4530 | Total:    0.0400 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0400 | Outside:   0.0000 | Gen:   0.0000 | Time: 1358.6s
Epoch  4540 | Total:    0.0385 | Goal:   0.0000 | Unsafe:   0.0010 | Init:   0.0375 | Outside:   0.0000 | Gen:   0.0000 | Time: 1361.7s
Epoch  4550 | Total:    0.0448 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0448 | Outside:   0.0000 | Gen:   0.0000 | Time: 1364.7s
Epoch  4560 | Total:    0.0385 | Goal:   0.0000 | Unsafe:   0.0016 | Init:   0.0337 | Outside:   0.0031 | Gen:   0.0000 | Time: 1367.7s
Epoch  4570 | Total:    0.0616 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0616 | Outside:   0.0000 | Gen:   0.0000 | Time: 1370.9s
Epoch  4580 | Total:    0.0395 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0386 | Outside:   0.0000 | Gen:   0.0009 | Time: 1373.9s
Epoch  4590 | Total:    0.2064 | Goal:   0.0000 | Unsafe:   0.1546 | Init:   0.0518 | Outside:   0.0000 | Gen:   0.0000 | Time: 1376.9s
Refining outside cells: 1 failing, refined 1 cells, 5581 total
Rebuilt V cache with 17874 cells
Epoch  4600 | Total:    0.2052 | Goal:   0.0000 | Unsafe:   0.1555 | Init:   0.0497 | Outside:   0.0000 | Gen:   0.0000 | Time: 1380.3s
Epoch  4610 | Total:    0.0899 | Goal:   0.0000 | Unsafe:   0.0294 | Init:   0.0594 | Outside:   0.0011 | Gen:   0.0000 | Time: 1383.4s
Epoch  4620 | Total:    0.0703 | Goal:   0.0000 | Unsafe:   0.0014 | Init:   0.0570 | Outside:   0.0119 | Gen:   0.0000 | Time: 1386.4s
Epoch  4630 | Total:    0.0634 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0595 | Outside:   0.0039 | Gen:   0.0000 | Time: 1389.4s
Epoch  4640 | Total:    0.0545 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0545 | Outside:   0.0000 | Gen:   0.0000 | Time: 1392.4s
Refining outside cells: 6 failing, refined 6 cells, 5623 total
Rebuilt V cache with 17916 cells
Epoch  4650 | Total:    0.0414 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0414 | Outside:   0.0000 | Gen:   0.0000 | Time: 1395.9s
Epoch  4660 | Total:    0.0400 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0400 | Outside:   0.0000 | Gen:   0.0000 | Time: 1398.9s
Epoch  4670 | Total:    0.0423 | Goal:   0.0000 | Unsafe:   0.0009 | Init:   0.0344 | Outside:   0.0068 | Gen:   0.0002 | Time: 1402.0s
Epoch  4680 | Total:    0.0416 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0416 | Outside:   0.0000 | Gen:   0.0000 | Time: 1405.1s
Epoch  4690 | Total:    0.0401 | Goal:   0.0000 | Unsafe:   0.0015 | Init:   0.0340 | Outside:   0.0047 | Gen:   0.0000 | Time: 1408.1s
Epoch  4700 | Total:    0.0424 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0424 | Outside:   0.0000 | Gen:   0.0000 | Time: 1411.2s
Epoch  4710 | Total:    0.0388 | Goal:   0.0000 | Unsafe:   0.0024 | Init:   0.0317 | Outside:   0.0046 | Gen:   0.0000 | Time: 1414.1s
Epoch  4720 | Total:    0.0348 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0327 | Outside:   0.0021 | Gen:   0.0000 | Time: 1417.2s
Epoch  4730 | Total:    0.0336 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0329 | Outside:   0.0007 | Gen:   0.0000 | Time: 1420.3s
Epoch  4740 | Total:    0.0361 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0361 | Outside:   0.0000 | Gen:   0.0000 | Time: 1423.4s
Refining outside cells: 1 failing, refined 1 cells, 5630 total
Rebuilt V cache with 17923 cells
Epoch  4750 | Total:    0.0329 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0303 | Outside:   0.0026 | Gen:   0.0000 | Time: 1426.8s
Epoch  4760 | Total:    0.0317 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0314 | Outside:   0.0003 | Gen:   0.0000 | Time: 1429.8s
Epoch  4770 | Total:    0.0393 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0393 | Outside:   0.0000 | Gen:   0.0000 | Time: 1432.9s
Epoch  4780 | Total:    0.0344 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0344 | Outside:   0.0000 | Gen:   0.0000 | Time: 1436.0s
Epoch  4790 | Total:    0.0387 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0387 | Outside:   0.0000 | Gen:   0.0000 | Time: 1439.0s
Epoch  4800 | Total:    0.0317 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0317 | Outside:   0.0000 | Gen:   0.0000 | Time: 1442.0s
Epoch  4810 | Total:    0.0388 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0388 | Outside:   0.0000 | Gen:   0.0000 | Time: 1445.4s
Epoch  4820 | Total:    0.2125 | Goal:   0.0000 | Unsafe:   0.1422 | Init:   0.0703 | Outside:   0.0000 | Gen:   0.0000 | Time: 1448.4s
Epoch  4830 | Total:    0.1974 | Goal:   0.0000 | Unsafe:   0.1411 | Init:   0.0564 | Outside:   0.0000 | Gen:   0.0000 | Time: 1451.5s
Epoch  4840 | Total:    0.0707 | Goal:   0.0000 | Unsafe:   0.0111 | Init:   0.0596 | Outside:   0.0000 | Gen:   0.0000 | Time: 1454.4s
Refining outside cells: 1 failing, refined 1 cells, 5637 total
Rebuilt V cache with 17930 cells
Epoch  4850 | Total:    0.0523 | Goal:   0.0000 | Unsafe:   0.0061 | Init:   0.0352 | Outside:   0.0109 | Gen:   0.0000 | Time: 1457.9s
Epoch  4860 | Total:    0.0421 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0421 | Outside:   0.0000 | Gen:   0.0000 | Time: 1461.1s
Epoch  4870 | Total:    0.0366 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0366 | Outside:   0.0000 | Gen:   0.0000 | Time: 1464.2s
Epoch  4880 | Total:    0.0327 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0327 | Outside:   0.0000 | Gen:   0.0000 | Time: 1467.2s
Epoch  4890 | Total:    0.0325 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0325 | Outside:   0.0000 | Gen:   0.0000 | Time: 1470.2s
Refining outside cells: 1 failing, refined 1 cells, 5644 total
Rebuilt V cache with 17937 cells
Epoch  4900 | Total:    0.0329 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0329 | Outside:   0.0000 | Gen:   0.0000 | Time: 1473.7s
Epoch  4910 | Total:    0.0320 | Goal:   0.0000 | Unsafe:   0.0017 | Init:   0.0245 | Outside:   0.0058 | Gen:   0.0000 | Time: 1476.7s
Epoch  4920 | Total:    0.0286 | Goal:   0.0000 | Unsafe:   0.0002 | Init:   0.0264 | Outside:   0.0021 | Gen:   0.0000 | Time: 1479.8s
Epoch  4930 | Total:    0.0306 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0306 | Outside:   0.0000 | Gen:   0.0000 | Time: 1482.9s
Epoch  4940 | Total:    0.0287 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0287 | Outside:   0.0000 | Gen:   0.0000 | Time: 1485.9s
Epoch  4950 | Total:    0.0274 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0274 | Outside:   0.0000 | Gen:   0.0000 | Time: 1489.0s
Epoch  4960 | Total:    0.0306 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0306 | Outside:   0.0000 | Gen:   0.0000 | Time: 1492.2s
Epoch  4970 | Total:    0.0244 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0225 | Outside:   0.0019 | Gen:   0.0000 | Time: 1495.2s
Epoch  4980 | Total:    0.0243 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0238 | Outside:   0.0005 | Gen:   0.0000 | Time: 1498.3s
Epoch  4990 | Total:    0.0252 | Goal:   0.0000 | Unsafe:   0.0009 | Init:   0.0213 | Outside:   0.0030 | Gen:   0.0000 | Time: 1501.3s
Epoch  5000 | Total:    0.0237 | Goal:   0.0000 | Unsafe:   0.0010 | Init:   0.0201 | Outside:   0.0026 | Gen:   0.0000 | Time: 1504.4s
=== Detailed Evaluation ===
Goal:      PASS, V bounds: [  0.270,   0.444] | 2197/2197 pass (100.0%)
Unsafe:    FAIL, V bounds: [  4.999,  72.041] | 5999/6000 pass (100.0%)
Init:      FAIL, V bounds: [  0.171,   1.014] | 4094/4096 pass (100.0%)
Outside:   FAIL, V bounds: [ -0.001,  72.304] | 5640/5644 pass (99.9%)
Generator: PASS, GV bounds: [-2594.438,  -0.007] | 3604/3604 pass (100.0%)
Saved visualization plots for epoch 5000 to 'training_progress'
Merging outside cells: merged 0 pairs, 5644 total
Merging generator cells: merged 0 pairs, 3604 total
Rebuilt V cache with 17937 cells
Rebuilt Phi cache with 3604 cells
Epoch  5010 | Total:    0.0239 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0239 | Outside:   0.0000 | Gen:   0.0000 | Time: 1519.4s
Epoch  5020 | Total:    0.0221 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0211 | Outside:   0.0010 | Gen:   0.0000 | Time: 1522.7s
Epoch  5030 | Total:    0.0228 | Goal:   0.0000 | Unsafe:   0.0010 | Init:   0.0183 | Outside:   0.0035 | Gen:   0.0000 | Time: 1525.8s
Epoch  5040 | Total:    0.0232 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0224 | Outside:   0.0000 | Gen:   0.0007 | Time: 1528.7s
Epoch  5050 | Total:    0.0205 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0203 | Outside:   0.0002 | Gen:   0.0000 | Time: 1531.8s
Epoch  5060 | Total:    0.0196 | Goal:   0.0000 | Unsafe:   0.0001 | Init:   0.0177 | Outside:   0.0017 | Gen:   0.0000 | Time: 1534.8s
Epoch  5070 | Total:    0.0206 | Goal:   0.0000 | Unsafe:   0.0005 | Init:   0.0153 | Outside:   0.0047 | Gen:   0.0000 | Time: 1537.8s
Epoch  5080 | Total:    0.1256 | Goal:   0.0000 | Unsafe:   0.0720 | Init:   0.0199 | Outside:   0.0007 | Gen:   0.0330 | Time: 1540.9s
Epoch  5090 | Total:    0.2678 | Goal:   0.0000 | Unsafe:   0.2188 | Init:   0.0491 | Outside:   0.0000 | Gen:   0.0000 | Time: 1543.9s
Epoch  5100 | Total:    0.1531 | Goal:   0.0000 | Unsafe:   0.0958 | Init:   0.0572 | Outside:   0.0000 | Gen:   0.0000 | Time: 1546.9s
Epoch  5110 | Total:    0.0417 | Goal:   0.0000 | Unsafe:   0.0016 | Init:   0.0366 | Outside:   0.0035 | Gen:   0.0000 | Time: 1550.2s
Epoch  5120 | Total:    0.0378 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0370 | Outside:   0.0008 | Gen:   0.0000 | Time: 1553.4s
Epoch  5130 | Total:    0.0313 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0276 | Outside:   0.0037 | Gen:   0.0000 | Time: 1556.4s
Epoch  5140 | Total:    0.0262 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0259 | Outside:   0.0003 | Gen:   0.0000 | Time: 1559.4s
Epoch  5150 | Total:    0.0347 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0347 | Outside:   0.0000 | Gen:   0.0000 | Time: 1562.5s
Epoch  5160 | Total:    0.0308 | Goal:   0.0000 | Unsafe:   0.0012 | Init:   0.0176 | Outside:   0.0117 | Gen:   0.0004 | Time: 1565.6s
Epoch  5170 | Total:    0.0256 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0256 | Outside:   0.0000 | Gen:   0.0000 | Time: 1568.7s
Epoch  5180 | Total:    0.0273 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0273 | Outside:   0.0000 | Gen:   0.0000 | Time: 1571.7s
Epoch  5190 | Total:    0.0241 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0241 | Outside:   0.0000 | Gen:   0.0000 | Time: 1574.7s
Refining outside cells: 3 failing, refined 3 cells, 5665 total
Rebuilt V cache with 17958 cells
Epoch  5200 | Total:    0.0191 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0181 | Outside:   0.0010 | Gen:   0.0000 | Time: 1578.1s
Epoch  5210 | Total:    0.0198 | Goal:   0.0000 | Unsafe:   0.0007 | Init:   0.0152 | Outside:   0.0040 | Gen:   0.0000 | Time: 1581.2s
Epoch  5220 | Total:    0.0181 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0179 | Outside:   0.0001 | Gen:   0.0000 | Time: 1584.2s
Epoch  5230 | Total:    0.0186 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0170 | Outside:   0.0003 | Gen:   0.0012 | Time: 1587.3s
Epoch  5240 | Total:    0.0171 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0149 | Outside:   0.0022 | Gen:   0.0000 | Time: 1590.3s
Refining outside cells: 2 failing, refined 2 cells, 5679 total
Rebuilt V cache with 17972 cells
Epoch  5250 | Total:    0.0158 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0158 | Outside:   0.0000 | Gen:   0.0000 | Time: 1593.9s
Epoch  5260 | Total:    0.0133 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0129 | Outside:   0.0004 | Gen:   0.0000 | Time: 1596.9s
Epoch  5270 | Total:    0.0122 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0114 | Outside:   0.0008 | Gen:   0.0000 | Time: 1599.9s
Epoch  5280 | Total:    0.0158 | Goal:   0.0000 | Unsafe:   0.0019 | Init:   0.0077 | Outside:   0.0062 | Gen:   0.0000 | Time: 1602.9s
Epoch  5290 | Total:    0.0136 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0078 | Outside:   0.0050 | Gen:   0.0009 | Time: 1605.9s
Epoch  5300 | Total:    0.2454 | Goal:   0.0000 | Unsafe:   0.2021 | Init:   0.0433 | Outside:   0.0000 | Gen:   0.0000 | Time: 1608.9s
Epoch  5310 | Total:    0.2110 | Goal:   0.0000 | Unsafe:   0.1781 | Init:   0.0329 | Outside:   0.0000 | Gen:   0.0000 | Time: 1612.2s
Epoch  5320 | Total:    0.0509 | Goal:   0.0000 | Unsafe:   0.0059 | Init:   0.0401 | Outside:   0.0023 | Gen:   0.0025 | Time: 1615.6s
Epoch  5330 | Total:    0.0339 | Goal:   0.0000 | Unsafe:   0.0002 | Init:   0.0293 | Outside:   0.0043 | Gen:   0.0000 | Time: 1618.8s
Epoch  5340 | Total:    0.0260 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0260 | Outside:   0.0000 | Gen:   0.0000 | Time: 1622.2s
Refining outside cells: 1 failing, refined 1 cells, 5686 total
Rebuilt V cache with 17979 cells
Epoch  5350 | Total:    0.0216 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0216 | Outside:   0.0000 | Gen:   0.0000 | Time: 1626.1s
Epoch  5360 | Total:    0.0169 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0169 | Outside:   0.0000 | Gen:   0.0000 | Time: 1629.0s
Epoch  5370 | Total:    0.0164 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0164 | Outside:   0.0000 | Gen:   0.0000 | Time: 1632.1s
